  1110.0 2.356E-06 3.160E-06 3.782E-06 4.251E-06 4.607E-06 4.879E-06 5.098E-06
  1120.0 2.265E-06 3.069E-06 3.703E-06 4.189E-06 4.563E-06 4.852E-06 5.087E-06
  1130.0 2.173E-06 2.974E-06 3.619E-06 4.122E-06 4.513E-06 4.820E-06 5.070E-06
  1140.0 2.081E-06 2.878E-06 3.532E-06 4.050E-06 4.459E-06 4.783E-06 5.049E-06
  1150.0 1.992E-06 2.782E-06 3.444E-06 3.975E-06 4.401E-06 4.742E-06 5.024E-06
  1160.0 1.905E-06 2.687E-06 3.354E-06 3.898E-06 4.340E-06 4.697E-06 4.996E-06
  1170.0 1.821E-06 2.594E-06 3.264E-06 3.820E-06 4.277E-06 4.651E-06 4.965E-06
  1180.0 1.741E-06 2.503E-06 3.176E-06 3.742E-06 4.213E-06 4.602E-06 4.932E-06
  1190.0 1.665E-06 2.415E-06 3.089E-06 3.664E-06 4.148E-06 4.552E-06 4.898E-06
  1200.0 1.592E-06 2.331E-06 3.004E-06 3.587E-06 4.083E-06 4.502E-06 4.862E-06
  1210.0 1.523E-06 2.249E-06 2.921E-06 3.511E-06 4.018E-06 4.450E-06 4.825E-06
  1220.0 1.457E-06 2.170E-06 2.841E-06 3.436E-06 3.954E-06 4.399E-06 4.788E-06
  1230.0 1.394E-06 2.095E-06 2.762E-06 3.363E-06 3.891E-06 4.348E-06 4.750E-06
  1240.0 1.334E-06 2.022E-06 2.686E-06 3.291E-06 3.828E-06 4.298E-06 4.713E-06
  1250.0 1.276E-06 1.951E-06 2.612E-06 3.221E-06 3.767E-06 4.248E-06 4.675E-06
  1260.0 1.221E-06 1.883E-06 2.541E-06 3.153E-06 3.707E-06 4.199E-06 4.638E-06
  1270.0 1.167E-06 1.818E-06 2.471E-06 3.087E-06 3.649E-06 4.151E-06 4.602E-06
  1280.0 1.116E-06 1.754E-06 2.404E-06 3.023E-06 3.592E-06 4.105E-06 4.567E-06
  1290.0 1.068E-06 1.693E-06 2.339E-06 2.960E-06 3.537E-06 4.059E-06 4.532E-06
  1300.0 1.021E-06 1.635E-06 2.277E-06 2.900E-06 3.484E-06 4.015E-06 4.498E-06
  1310.0 9.773E-07 1.579E-06 2.217E-06 2.843E-06 3.432E-06 3.972E-06 4.465E-06
  1320.0 9.357E-07 1.526E-06 2.160E-06 2.787E-06 3.383E-06 3.931E-06 4.433E-06
  1330.0 8.966E-07 1.476E-06 2.105E-06 2.734E-06 3.335E-06 3.891E-06 4.402E-06
  1340.0 8.601E-07 1.428E-06 2.053E-06 2.684E-06 3.289E-06 3.852E-06 4.371E-06
  1350.0 8.260E-07 1.383E-06 2.004E-06 2.635E-06 3.245E-06 3.815E-06 4.341E-06
  1360.0 7.942E-07 1.341E-06 1.958E-06 2.589E-06 3.203E-06 3.778E-06 4.312E-06
  1370.0 7.645E-07 1.302E-06 1.913E-06 2.545E-06 3.161E-06 3.742E-06 4.282E-06
  1380.0 7.367E-07 1.264E-06 1.871E-06 2.502E-06 3.121E-06 3.706E-06 4.252E-06
  1390.0 7.105E-07 1.229E-06 1.831E-06 2.460E-06 3.081E-06 3.670E-06 4.222E-06
  1400.0 6.857E-07 1.195E-06 1.791E-06 2.419E-06 3.041E-06 3.633E-06 4.190E-06
  1410.0 6.619E-07 1.162E-06 1.753E-06 2.379E-06 3.001E-06 3.596E-06 4.158E-06
  1420.0 6.389E-07 1.130E-06 1.715E-06 2.338E-06 2.960E-06 3.558E-06 4.124E-06
  1430.0 6.165E-07 1.099E-06 1.677E-06 2.297E-06 2.919E-06 3.518E-06 4.088E-06
  1440.0 5.945E-07 1.068E-06 1.639E-06 2.255E-06 2.876E-06 3.477E-06 4.050E-06
  1450.0 5.729E-07 1.037E-06 1.601E-06 2.212E-06 2.831E-06 3.433E-06 4.010E-06
  1460.0 5.515E-07 1.005E-06 1.561E-06 2.167E-06 2.785E-06 3.388E-06 3.967E-06
  1470.0 5.304E-07 9.740E-07 1.521E-06 2.122E-06 2.736E-06 3.340E-06 3.922E-06
  1480.0 5.097E-07 9.425E-07 1.481E-06 2.075E-06 2.686E-06 3.290E-06 3.874E-06
  1490.0 4.895E-07 9.111E-07 1.439E-06 2.026E-06 2.635E-06 3.238E-06 3.824E-06
  1500.0 4.698E-07 8.799E-07 1.398E-06 1.977E-06 2.581E-06 3.183E-06 3.771E-06
  1510.0 4.508E-07 8.490E-07 1.356E-06 1.927E-06 2.527E-06 3.127E-06 3.717E-06
  1520.0 4.327E-07 8.187E-07 1.314E-06 1.877E-06 2.471E-06 3.070E-06 3.660E-06
  1530.0 4.154E-07 7.891E-07 1.273E-06 1.826E-06 2.415E-06 3.011E-06 3.602E-06
  1540.0 3.990E-07 7.604E-07 1.232E-06 1.775E-06 2.357E-06 2.951E-06 3.543E-06
