# Number of wavelengths (nwvl):
 158
# Number of radius (nsize):
   50
# Wavelength axis (wvl):
 0.232766E+01 0.232320E+01 0.234283E+01 0.232393E+01 0.231651E+01
 0.229267E+01 0.227111E+01 0.224576E+01 0.221346E+01 0.217809E+01
 0.215996E+01 0.215473E+01 0.218657E+01 0.226145E+01 0.240641E+01
 0.249762E+01 0.211141E+01 0.222251E+01 0.214782E+01 0.226764E+01
 0.227794E+01 0.229414E+01 0.228547E+01 0.229606E+01 0.237198E+01
 0.238349E+01 0.236152E+01 0.232349E+01 0.229472E+01 0.225806E+01
 0.222666E+01 0.220222E+01 0.218737E+01 0.218047E+01 0.217779E+01
 0.218435E+01 0.218951E+01 0.219686E+01 0.221847E+01 0.223435E+01
 0.225554E+01 0.228596E+01 0.230778E+01 0.233808E+01 0.236687E+01
 0.239660E+01 0.242667E+01 0.245281E+01 0.248244E+01 0.250868E+01
 0.246837E+01 0.197399E+01 0.215350E+01 0.273604E+01 0.333868E+01
 0.374765E+01 0.395316E+01 0.398299E+01 0.389633E+01 0.372500E+01
 0.349088E+01 0.310184E+01 0.267682E+01 0.227008E+01 0.290816E+01
 0.293219E+01 0.265734E+01 0.237197E+01 0.213527E+01 0.196816E+01
 0.179405E+01 0.163543E+01 0.147831E+01 0.131757E+01 0.115908E+01
 0.106250E+01 0.115816E+01 0.122128E+01 0.118502E+01 0.107551E+01
 0.942945E+00 0.835821E+00 0.767496E+00 0.717029E+00 0.666876E+00
 0.614071E+00 0.491192E+00 0.459310E+00 0.430140E+00 0.229749E+00
 0.127526E+00 0.742305E-01 0.454568E-01 0.291518E-01 0.194973E-01
 0.135058E-01 0.963345E-02 0.705562E-02 0.528374E-02 0.403421E-02
 0.313138E-02 0.246880E-02 0.197267E-02 0.159458E-02 0.130358E-02
 0.107619E-02 0.895415E-03 0.751743E-03
# Radius number    32
 0.211030E+01 0.211262E+01 0.211284E+01 0.211675E+01 0.212274E+01
 0.211951E+01 0.212642E+01 0.212497E+01 0.213353E+01 0.213442E+01
 0.213400E+01 0.213598E+01 0.213727E+01 0.214419E+01 0.214867E+01
 0.214491E+01 0.215596E+01 0.215571E+01 0.215440E+01 0.215696E+01
 0.215955E+01 0.216350E+01 0.216827E+01 0.217108E+01 0.217522E+01
 0.218147E+01 0.217870E+01 0.218899E+01 0.218390E+01 0.218230E+01
 0.218438E+01 0.218518E+01 0.218475E+01 0.218880E+01 0.219198E+01
 0.219876E+01 0.220549E+01 0.221034E+01 0.222024E+01 0.222097E+01
 0.222375E+01 0.222444E+01 0.222270E+01 0.221979E+01 0.221369E+01
 0.221295E+01 0.219962E+01 0.219380E+01 0.219481E+01 0.219729E+01
 0.220514E+01 0.220421E+01 0.223112E+01 0.223919E+01 0.226662E+01
 0.228047E+01 0.229579E+01 0.230870E+01 0.231918E+01 0.231305E+01
 0.229639E+01 0.225887E+01 0.220959E+01 0.215811E+01 0.217694E+01
 0.234387E+01 0.232288E+01 0.219741E+01 0.214313E+01 0.224825E+01
 0.225683E+01 0.225950E+01 0.226514E+01 0.225480E+01 0.224135E+01
 0.226715E+01 0.230213E+01 0.232963E+01 0.235855E+01 0.237091E+01
 0.237049E+01 0.236257E+01 0.235283E+01 0.233752E+01 0.231739E+01
 0.230113E+01 0.227216E+01 0.225076E+01 0.223828E+01 0.221993E+01
 0.220022E+01 0.219507E+01 0.217964E+01 0.217849E+01 0.217453E+01
 0.217051E+01 0.217921E+01 0.217590E+01 0.219140E+01 0.219560E+01
 0.267459E+01 0.229246E+01 0.195543E+01 0.216385E+01 0.269420E+01
 0.323157E+01 0.364792E+01 0.389170E+01 0.398265E+01 0.395733E+01
 0.383430E+01 0.352388E+01 0.309977E+01 0.251587E+01 0.321765E+01
 0.338044E+01 0.316141E+01 0.289848E+01 0.264545E+01 0.247247E+01
 0.226563E+01 0.207284E+01 0.188475E+01 0.169863E+01 0.151243E+01
 0.137325E+01 0.140059E+01 0.148208E+01 0.154247E+01 0.150118E+01
 0.134165E+01 0.120105E+01 0.108995E+01 0.100679E+01 0.942899E+00
 0.881531E+00 0.706269E+00 0.658997E+00 0.616166E+00 0.338293E+00
 0.196981E+00 0.118233E+00 0.736473E-01 0.476797E-01 0.320622E-01
 0.222813E-01 0.159246E-01 0.116780E-01 0.875239E-02 0.668605E-02
 0.519141E-02 0.409367E-02 0.327124E-02 0.264423E-02 0.216150E-02
 0.178421E-02 0.148420E-02 0.124573E-02
# Radius number    33
 0.210048E+01 0.210299E+01 0.210380E+01 0.210743E+01 0.211106E+01
 0.211005E+01 0.211463E+01 0.211427E+01 0.212152E+01 0.212182E+01
 0.212747E+01 0.212810E+01 0.212979E+01 0.213575E+01 0.213307E+01
 0.213486E+01 0.213894E+01 0.214281E+01 0.214608E+01 0.214365E+01
 0.214770E+01 0.214982E+01 0.215547E+01 0.215968E+01 0.215453E+01
 0.216284E+01 0.215898E+01 0.216895E+01 0.216309E+01 0.216857E+01
 0.217274E+01 0.217493E+01 0.217627E+01 0.217948E+01 0.218292E+01
 0.218276E+01 0.218268E+01 0.218202E+01 0.218651E+01 0.218170E+01
 0.218584E+01 0.218954E+01 0.219419E+01 0.219831E+01 0.220520E+01
 0.221630E+01 0.221706E+01 0.222230E+01 0.222456E+01 0.222757E+01
 0.222453E+01 0.221198E+01 0.220890E+01 0.219984E+01 0.219581E+01
 0.219206E+01 0.219595E+01 0.220197E+01 0.221181E+01 0.223390E+01
 0.226016E+01 0.228693E+01 0.229769E+01 0.228333E+01 0.220466E+01
 0.215735E+01 0.239251E+01 0.217585E+01 0.213771E+01 0.223005E+01
 0.223725E+01 0.224220E+01 0.224484E+01 0.225972E+01 0.226409E+01
 0.224057E+01 0.222557E+01 0.221968E+01 0.222858E+01 0.224470E+01
 0.226184E+01 0.228008E+01 0.230067E+01 0.231360E+01 0.232531E+01
 0.234078E+01 0.234953E+01 0.235469E+01 0.235766E+01 0.235775E+01
 0.235203E+01 0.234999E+01 0.233716E+01 0.233684E+01 0.231936E+01
 0.231015E+01 0.229803E+01 0.227750E+01 0.226845E+01 0.224810E+01
 0.242813E+01 0.264111E+01 0.221094E+01 0.195405E+01 0.213710E+01
 0.258117E+01 0.308348E+01 0.350072E+01 0.377918E+01 0.393673E+01
 0.397674E+01 0.381498E+01 0.345188E+01 0.271945E+01 0.341824E+01
 0.374167E+01 0.361273E+01 0.338348E+01 0.313189E+01 0.298334E+01
 0.278398E+01 0.258687E+01 0.237555E+01 0.215046E+01 0.191378E+01
 0.171533E+01 0.165977E+01 0.175716E+01 0.191253E+01 0.193165E+01
 0.176440E+01 0.161353E+01 0.147562E+01 0.136896E+01 0.130294E+01
 0.124700E+01 0.101762E+01 0.952122E+00 0.890931E+00 0.485550E+00
 0.293894E+00 0.183573E+00 0.117344E+00 0.771476E-01 0.523523E-01
 0.365838E-01 0.262377E-01 0.192840E-01 0.144742E-01 0.110679E-01
 0.859947E-02 0.678410E-02 0.542271E-02 0.438405E-02 0.358399E-02
 0.295841E-02 0.246082E-02 0.206520E-02
# Radius number    34
 0.209213E+01 0.209444E+01 0.209549E+01 0.209881E+01 0.210011E+01
 0.210149E+01 0.210680E+01 0.210757E+01 0.211131E+01 0.211250E+01
 0.211879E+01 0.211948E+01 0.212431E+01 0.212637E+01 0.212000E+01
 0.212838E+01 0.212611E+01 0.212987E+01 0.213711E+01 0.213283E+01
 0.213691E+01 0.213966E+01 0.214052E+01 0.214282E+01 0.214029E+01
 0.214728E+01 0.214540E+01 0.215270E+01 0.214904E+01 0.215684E+01
 0.215888E+01 0.216036E+01 0.215834E+01 0.215797E+01 0.216236E+01
 0.216295E+01 0.216563E+01 0.216904E+01 0.217677E+01 0.217545E+01
 0.218024E+01 0.218226E+01 0.218017E+01 0.217947E+01 0.218162E+01
 0.218595E+01 0.218404E+01 0.218488E+01 0.218440E+01 0.219021E+01
 0.219616E+01 0.219906E+01 0.220540E+01 0.221328E+01 0.221763E+01
 0.221797E+01 0.221584E+01 0.221266E+01 0.220544E+01 0.219430E+01
 0.218826E+01 0.218733E+01 0.220296E+01 0.223858E+01 0.227262E+01
 0.220980E+01 0.225396E+01 0.215950E+01 0.213180E+01 0.221300E+01
 0.221911E+01 0.222134E+01 0.222369E+01 0.222313E+01 0.222968E+01
 0.224366E+01 0.225113E+01 0.225044E+01 0.225141E+01 0.224544E+01
 0.223277E+01 0.222487E+01 0.222011E+01 0.221497E+01 0.221301E+01
 0.221662E+01 0.222903E+01 0.223259E+01 0.223491E+01 0.225416E+01
 0.226170E+01 0.226951E+01 0.228474E+01 0.229933E+01 0.230986E+01
 0.232786E+01 0.233121E+01 0.234438E+01 0.234624E+01 0.235561E+01
 0.217015E+01 0.256843E+01 0.259651E+01 0.220018E+01 0.195612E+01
 0.207153E+01 0.243879E+01 0.288831E+01 0.328962E+01 0.361667E+01
 0.384165E+01 0.389434E+01 0.366859E+01 0.285874E+01 0.346582E+01
 0.391564E+01 0.392699E+01 0.378956E+01 0.357136E+01 0.345733E+01
 0.327195E+01 0.308627E+01 0.288205E+01 0.265219E+01 0.238320E+01
 0.211261E+01 0.193872E+01 0.205084E+01 0.232982E+01 0.242222E+01
 0.222094E+01 0.204299E+01 0.187545E+01 0.174992E+01 0.168809E+01
 0.164773E+01 0.139266E+01 0.132076E+01 0.125076E+01 0.697881E+00
 0.424784E+00 0.275551E+00 0.182285E+00 0.122667E+00 0.844743E-01
 0.595792E-01 0.429839E-01 0.317144E-01 0.238660E-01 0.182818E-01
 0.142220E-01 0.112294E-01 0.898134E-02 0.726413E-02 0.594015E-02
 0.490418E-02 0.407973E-02 0.342395E-02
# Radius number    35
 0.208467E+01 0.208661E+01 0.208783E+01 0.209090E+01 0.209207E+01
 0.209388E+01 0.210007E+01 0.209949E+01 0.210327E+01 0.210500E+01
 0.210707E+01 0.210789E+01 0.211367E+01 0.211433E+01 0.211069E+01
 0.211927E+01 0.211436E+01 0.211950E+01 0.212471E+01 0.212397E+01
 0.212842E+01 0.213110E+01 0.212811E+01 0.212970E+01 0.213104E+01
 0.213432E+01 0.213452E+01 0.213758E+01 0.213889E+01 0.214504E+01
 0.214409E+01 0.214710E+01 0.214670E+01 0.214600E+01 0.214869E+01
 0.214884E+01 0.215071E+01 0.215558E+01 0.215929E+01 0.216136E+01
 0.216426E+01 0.216157E+01 0.216437E+01 0.216710E+01 0.216768E+01
 0.217548E+01 0.217732E+01 0.217533E+01 0.217671E+01 0.217662E+01
 0.217809E+01 0.217785E+01 0.217626E+01 0.217675E+01 0.218001E+01
 0.218186E+01 0.218590E+01 0.219120E+01 0.219718E+01 0.220473E+01
 0.220942E+01 0.220751E+01 0.219637E+01 0.218019E+01 0.218963E+01
 0.224659E+01 0.215061E+01 0.214711E+01 0.212560E+01 0.219706E+01
 0.220229E+01 0.220365E+01 0.220576E+01 0.221167E+01 0.221367E+01
 0.220955E+01 0.220737E+01 0.221363E+01 0.222182E+01 0.223093E+01
 0.223231E+01 0.223663E+01 0.224092E+01 0.224393E+01 0.224500E+01
 0.224470E+01 0.224009E+01 0.223392E+01 0.222812E+01 0.222769E+01
 0.222075E+01 0.221369E+01 0.221164E+01 0.220952E+01 0.221284E+01
 0.221259E+01 0.221112E+01 0.222236E+01 0.221879E+01 0.223228E+01
 0.228655E+01 0.223253E+01 0.261873E+01 0.258895E+01 0.222371E+01
 0.197395E+01 0.200528E+01 0.227420E+01 0.264414E+01 0.304412E+01
 0.341173E+01 0.370081E+01 0.368459E+01 0.291558E+01 0.333870E+01
 0.384029E+01 0.401638E+01 0.401206E+01 0.387350E+01 0.382930E+01
 0.369698E+01 0.354799E+01 0.336300E+01 0.313822E+01 0.285512E+01
 0.252746E+01 0.222112E+01 0.234355E+01 0.276050E+01 0.297144E+01
 0.276264E+01 0.255993E+01 0.234354E+01 0.218101E+01 0.211211E+01
 0.207585E+01 0.178835E+01 0.171025E+01 0.163642E+01 0.100617E+01
 0.608362E+00 0.399979E+00 0.273780E+00 0.189985E+00 0.133737E+00
 0.957243E-01 0.697411E-01 0.517940E-01 0.391502E-01 0.300823E-01
 0.234528E-01 0.185465E-01 0.148503E-01 0.120208E-01 0.983571E-02
 0.812385E-02 0.676021E-02 0.567476E-02
# Radius number    36
 0.207736E+01 0.207946E+01 0.208078E+01 0.208426E+01 0.208378E+01
 0.208574E+01 0.209152E+01 0.209155E+01 0.209481E+01 0.209670E+01
 0.209578E+01 0.209841E+01 0.210021E+01 0.210330E+01 0.210347E+01
 0.210674E+01 0.210674E+01 0.211106E+01 0.211184E+01 0.211413E+01
 0.212011E+01 0.212111E+01 0.211770E+01 0.211742E+01 0.212400E+01
 0.212254E+01 0.212613E+01 0.212597E+01 0.212858E+01 0.213208E+01
 0.213050E+01 0.213374E+01 0.213596E+01 0.213610E+01 0.213699E+01
 0.213821E+01 0.214057E+01 0.214458E+01 0.214498E+01 0.214702E+01
 0.215194E+01 0.214580E+01 0.215370E+01 0.215492E+01 0.215190E+01
 0.215730E+01 0.216104E+01 0.215635E+01 0.216161E+01 0.215814E+01
 0.216369E+01 0.216506E+01 0.216587E+01 0.216760E+01 0.217199E+01
 0.217343E+01 0.217410E+01 0.217440E+01 0.217389E+01 0.217293E+01
 0.217429E+01 0.217868E+01 0.218688E+01 0.219596E+01 0.218501E+01
 0.217202E+01 0.219454E+01 0.213669E+01 0.211925E+01 0.218219E+01
 0.218671E+01 0.218720E+01 0.218899E+01 0.219438E+01 0.219515E+01
 0.219631E+01 0.219685E+01 0.220547E+01 0.219858E+01 0.220838E+01
 0.220482E+01 0.220296E+01 0.220414E+01 0.220675E+01 0.220893E+01
 0.220872E+01 0.221037E+01 0.221696E+01 0.222405E+01 0.222526E+01
 0.222938E+01 0.223498E+01 0.223558E+01 0.223807E+01 0.224252E+01
 0.224075E+01 0.223833E+01 0.223694E+01 0.223341E+01 0.223068E+01
 0.233551E+01 0.220286E+01 0.228990E+01 0.262308E+01 0.260336E+01
 0.229612E+01 0.201824E+01 0.195749E+01 0.210679E+01 0.240482E+01
 0.278484E+01 0.324058E+01 0.346363E+01 0.288383E+01 0.306092E+01
 0.349080E+01 0.381298E+01 0.397177E+01 0.395901E+01 0.400636E+01
 0.395970E+01 0.388270E+01 0.375772E+01 0.357640E+01 0.330583E+01
 0.293145E+01 0.248813E+01 0.261247E+01 0.314598E+01 0.345666E+01
 0.326892E+01 0.307870E+01 0.284455E+01 0.266299E+01 0.260238E+01
 0.258542E+01 0.226148E+01 0.216587E+01 0.207488E+01 0.138027E+01
 0.879615E+00 0.572499E+00 0.397590E+00 0.284339E+00 0.205871E+00
 0.150552E+00 0.111377E+00 0.836002E-01 0.636630E-01 0.491741E-01
 0.384808E-01 0.305130E-01 0.244804E-01 0.198452E-01 0.162557E-01
 0.134376E-01 0.111890E-01 0.939685E-02
# Radius number    37
 0.207072E+01 0.207292E+01 0.207431E+01 0.207808E+01 0.207276E+01
 0.206993E+01 0.208952E+01 0.208222E+01 0.208806E+01 0.208762E+01
 0.208807E+01 0.209244E+01 0.209115E+01 0.209554E+01 0.209512E+01
 0.209540E+01 0.209882E+01 0.210255E+01 0.210069E+01 0.210394E+01
 0.210890E+01 0.210891E+01 0.210869E+01 0.210879E+01 0.211431E+01
 0.211204E+01 0.211671E+01 0.211551E+01 0.211831E+01 0.211902E+01
 0.211843E+01 0.212278E+01 0.212681E+01 0.212557E+01 0.212822E+01
 0.212800E+01 0.213028E+01 0.213360E+01 0.213298E+01 0.213274E+01
 0.214018E+01 0.213336E+01 0.214109E+01 0.213962E+01 0.213904E+01
 0.214247E+01 0.214690E+01 0.214663E+01 0.214858E+01 0.214638E+01
 0.215131E+01 0.215272E+01 0.215277E+01 0.215137E+01 0.215520E+01
 0.215646E+01 0.215789E+01 0.215949E+01 0.216214E+01 0.216513E+01
 0.216612E+01 0.216657E+01 0.216539E+01 0.216457E+01 0.217333E+01
 0.217555E+01 0.219352E+01 0.212704E+01 0.211286E+01 0.216833E+01
 0.217227E+01 0.217212E+01 0.217366E+01 0.217965E+01 0.218048E+01
 0.218160E+01 0.217970E+01 0.218551E+01 0.218316E+01 0.219145E+01
 0.219386E+01 0.219471E+01 0.219794E+01 0.220186E+01 0.219885E+01
 0.219099E+01 0.219026E+01 0.219852E+01 0.219943E+01 0.219202E+01
 0.219690E+01 0.219886E+01 0.219406E+01 0.220188E+01 0.219572E+01
 0.220627E+01 0.220238E+01 0.220852E+01 0.220929E+01 0.221538E+01
 0.221420E+01 0.234642E+01 0.218220E+01 0.229445E+01 0.260786E+01
 0.263950E+01 0.239208E+01 0.210522E+01 0.195931E+01 0.199181E+01
 0.219845E+01 0.263691E+01 0.303749E+01 0.277590E+01 0.271510E+01
 0.294141E+01 0.332301E+01 0.362450E+01 0.376269E+01 0.390965E+01
 0.397894E+01 0.400614E+01 0.397603E+01 0.387697E+01 0.366447E+01
 0.328236E+01 0.271833E+01 0.283458E+01 0.345334E+01 0.385918E+01
 0.371386E+01 0.354575E+01 0.330416E+01 0.311527E+01 0.307057E+01
 0.308286E+01 0.277482E+01 0.268036E+01 0.258687E+01 0.177470E+01
 0.123747E+01 0.827095E+00 0.569071E+00 0.411847E+00 0.305991E+00
 0.229692E+00 0.173599E+00 0.132420E+00 0.102037E+00 0.794937E-01
 0.625983E-01 0.498653E-01 0.401433E-01 0.326259E-01 0.267765E-01
 0.221674E-01 0.184792E-01 0.155331E-01
# Radius number    38
 0.206542E+01 0.206694E+01 0.206836E+01 0.207095E+01 0.206764E+01
 0.205928E+01 0.209045E+01 0.206946E+01 0.208925E+01 0.207700E+01
 0.208593E+01 0.208908E+01 0.208615E+01 0.208832E+01 0.208771E+01
 0.208792E+01 0.209119E+01 0.209284E+01 0.209376E+01 0.209457E+01
 0.209966E+01 0.210006E+01 0.210038E+01 0.210134E+01 0.210239E+01
 0.210324E+01 0.210600E+01 0.210592E+01 0.210809E+01 0.211004E+01
 0.210986E+01 0.211358E+01 0.211696E+01 0.211511E+01 0.211853E+01
 0.211809E+01 0.211932E+01 0.212584E+01 0.212169E+01 0.212060E+01
 0.212755E+01 0.212483E+01 0.212991E+01 0.212687E+01 0.212889E+01
 0.213111E+01 0.213515E+01 0.213688E+01 0.213455E+01 0.213626E+01
 0.213802E+01 0.214123E+01 0.214093E+01 0.214070E+01 0.214296E+01
 0.214434E+01 0.214549E+01 0.214675E+01 0.214832E+01 0.214972E+01
 0.214984E+01 0.215081E+01 0.215331E+01 0.215682E+01 0.215499E+01
 0.215819E+01 0.215004E+01 0.211793E+01 0.210653E+01 0.215543E+01
 0.215891E+01 0.215828E+01 0.215962E+01 0.216382E+01 0.216307E+01
 0.217114E+01 0.217076E+01 0.216909E+01 0.217060E+01 0.217286E+01
 0.217242E+01 0.217175E+01 0.217344E+01 0.217895E+01 0.217612E+01
 0.217659E+01 0.217754E+01 0.218348E+01 0.218397E+01 0.218102E+01
 0.218857E+01 0.218931E+01 0.218458E+01 0.219447E+01 0.218463E+01
 0.219574E+01 0.218762E+01 0.219729E+01 0.218756E+01 0.219734E+01
 0.223395E+01 0.224433E+01 0.233817E+01 0.217411E+01 0.227491E+01
 0.256039E+01 0.266412E+01 0.250608E+01 0.224907E+01 0.202945E+01
 0.194748E+01 0.213423E+01 0.253612E+01 0.262531E+01 0.242710E+01
 0.238682E+01 0.267805E+01 0.302769E+01 0.329155E+01 0.351164E+01
 0.369841E+01 0.384305E+01 0.393504E+01 0.395791E+01 0.385547E+01
 0.352216E+01 0.288640E+01 0.298221E+01 0.361370E+01 0.406092E+01
 0.400077E+01 0.389805E+01 0.368727E+01 0.351271E+01 0.349084E+01
 0.353233E+01 0.326324E+01 0.317334E+01 0.308440E+01 0.224489E+01
 0.162256E+01 0.117418E+01 0.822035E+00 0.589596E+00 0.441220E+00
 0.338215E+00 0.261809E+00 0.203990E+00 0.159894E+00 0.126220E+00
 0.100394E+00 0.805777E-01 0.652389E-01 0.532532E-01 0.438513E-01
 0.363965E-01 0.304022E-01 0.255956E-01
# Radius number    39
 0.206031E+01 0.206147E+01 0.206287E+01 0.206478E+01 0.206565E+01
 0.206357E+01 0.207650E+01 0.206591E+01 0.208417E+01 0.206802E+01
 0.208617E+01 0.208863E+01 0.208670E+01 0.208605E+01 0.207531E+01
 0.208552E+01 0.208209E+01 0.208432E+01 0.208878E+01 0.208696E+01
 0.209092E+01 0.209233E+01 0.209216E+01 0.209364E+01 0.209262E+01
 0.209552E+01 0.209785E+01 0.209716E+01 0.209870E+01 0.210316E+01
 0.210125E+01 0.210507E+01 0.210665E+01 0.210534E+01 0.210795E+01
 0.210854E+01 0.210901E+01 0.211612E+01 0.211075E+01 0.211108E+01
 0.211464E+01 0.211765E+01 0.212129E+01 0.211550E+01 0.211965E+01
 0.211986E+01 0.212318E+01 0.212429E+01 0.212196E+01 0.212546E+01
 0.212527E+01 0.212967E+01 0.212849E+01 0.213069E+01 0.213096E+01
 0.213238E+01 0.213321E+01 0.213443E+01 0.213557E+01 0.213690E+01
 0.213814E+01 0.213936E+01 0.214046E+01 0.214157E+01 0.214312E+01
 0.214453E+01 0.214934E+01 0.210946E+01 0.210032E+01 0.214345E+01
 0.214654E+01 0.214557E+01 0.214674E+01 0.214854E+01 0.214951E+01
 0.215520E+01 0.215767E+01 0.215436E+01 0.215585E+01 0.215651E+01
 0.215540E+01 0.215494E+01 0.215643E+01 0.216168E+01 0.216237E+01
 0.216948E+01 0.216593E+01 0.216275E+01 0.216710E+01 0.216650E+01
 0.216673E+01 0.216986E+01 0.216616E+01 0.217147E+01 0.217136E+01
 0.217250E+01 0.217357E+01 0.217880E+01 0.217493E+01 0.218233E+01
 0.220400E+01 0.221409E+01 0.227022E+01 0.233435E+01 0.218100E+01
 0.222949E+01 0.248225E+01 0.265617E+01 0.261518E+01 0.241045E+01
 0.215543E+01 0.198910E+01 0.216727E+01 0.247896E+01 0.230362E+01
 0.208348E+01 0.214179E+01 0.238205E+01 0.267252E+01 0.289402E+01
 0.314972E+01 0.338446E+01 0.359289E+01 0.375366E+01 0.380494E+01
 0.359235E+01 0.296959E+01 0.303385E+01 0.358136E+01 0.398886E+01
 0.404312E+01 0.403679E+01 0.389937E+01 0.377136E+01 0.378282E+01
 0.385855E+01 0.368788E+01 0.361807E+01 0.354477E+01 0.275865E+01
 0.205787E+01 0.155694E+01 0.116793E+01 0.852231E+00 0.632372E+00
 0.485441E+00 0.381460E+00 0.303434E+00 0.242778E+00 0.195102E+00
 0.157468E+00 0.127859E+00 0.104464E+00 0.858796E-01 0.711100E-01
 0.592780E-01 0.496860E-01 0.419444E-01
# Radius number    40
 0.205542E+01 0.205645E+01 0.205782E+01 0.205954E+01 0.206081E+01
 0.206096E+01 0.206472E+01 0.206507E+01 0.206983E+01 0.206568E+01
 0.207399E+01 0.207852E+01 0.208064E+01 0.208230E+01 0.206307E+01
 0.208570E+01 0.206756E+01 0.207694E+01 0.208705E+01 0.208476E+01
 0.208526E+01 0.208592E+01 0.208400E+01 0.208607E+01 0.208644E+01
 0.208859E+01 0.209017E+01 0.208981E+01 0.209038E+01 0.209443E+01
 0.209282E+01 0.209574E+01 0.209855E+01 0.209647E+01 0.209690E+01
 0.209952E+01 0.209982E+01 0.210595E+01 0.210190E+01 0.210253E+01
 0.210519E+01 0.210811E+01 0.211027E+01 0.210710E+01 0.210984E+01
 0.210941E+01 0.211158E+01 0.211283E+01 0.211190E+01 0.211437E+01
 0.211466E+01 0.211843E+01 0.211737E+01 0.211928E+01 0.212014E+01
 0.212133E+01 0.212216E+01 0.212349E+01 0.212411E+01 0.212503E+01
 0.212688E+01 0.212797E+01 0.212873E+01 0.212998E+01 0.213114E+01
 0.213228E+01 0.213314E+01 0.210164E+01 0.209428E+01 0.213233E+01
 0.213509E+01 0.213389E+01 0.213492E+01 0.213565E+01 0.213858E+01
 0.213938E+01 0.214084E+01 0.214296E+01 0.214248E+01 0.214167E+01
 0.214369E+01 0.214404E+01 0.214447E+01 0.214889E+01 0.214789E+01
 0.215518E+01 0.215159E+01 0.214762E+01 0.215331E+01 0.215325E+01
 0.214887E+01 0.215668E+01 0.215306E+01 0.215637E+01 0.216314E+01
 0.215574E+01 0.216586E+01 0.215765E+01 0.216727E+01 0.216027E+01
 0.219391E+01 0.222050E+01 0.220527E+01 0.227730E+01 0.234074E+01
 0.220880E+01 0.218111E+01 0.237487E+01 0.258680E+01 0.266250E+01
 0.255049E+01 0.224267E+01 0.210340E+01 0.237774E+01 0.234752E+01
 0.217196E+01 0.199226E+01 0.198977E+01 0.215677E+01 0.228042E+01
 0.250056E+01 0.274219E+01 0.300579E+01 0.327022E+01 0.348152E+01
 0.345452E+01 0.295565E+01 0.298197E+01 0.334193E+01 0.360375E+01
 0.377778E+01 0.388887E+01 0.387036E+01 0.382351E+01 0.387280E+01
 0.397495E+01 0.395293E+01 0.391893E+01 0.387796E+01 0.324788E+01
 0.256891E+01 0.197816E+01 0.155048E+01 0.120480E+01 0.914267E+00
 0.697714E+00 0.546052E+00 0.437739E+00 0.355843E+00 0.291329E+00
 0.239387E+00 0.197456E+00 0.163467E+00 0.135847E+00 0.113469E+00
 0.952546E-01 0.802951E-01 0.680930E-01
# Radius number    41
 0.205093E+01 0.205185E+01 0.205318E+01 0.205478E+01 0.205563E+01
 0.205644E+01 0.205831E+01 0.206075E+01 0.206138E+01 0.206217E+01
 0.206361E+01 0.206672E+01 0.206710E+01 0.206931E+01 0.206338E+01
 0.207493E+01 0.206356E+01 0.207025E+01 0.208261E+01 0.208253E+01
 0.208309E+01 0.208481E+01 0.207518E+01 0.207332E+01 0.208540E+01
 0.207887E+01 0.208470E+01 0.208174E+01 0.208518E+01 0.208516E+01
 0.208486E+01 0.208594E+01 0.209004E+01 0.208860E+01 0.208811E+01
 0.209059E+01 0.209136E+01 0.209611E+01 0.209364E+01 0.209443E+01
 0.209796E+01 0.209734E+01 0.210171E+01 0.209856E+01 0.209946E+01
 0.210037E+01 0.210296E+01 0.210302E+01 0.210360E+01 0.210458E+01
 0.210678E+01 0.210701E+01 0.211009E+01 0.210911E+01 0.211028E+01
 0.211125E+01 0.211218E+01 0.211329E+01 0.211397E+01 0.211450E+01
 0.211643E+01 0.211764E+01 0.211817E+01 0.211911E+01 0.212013E+01
 0.212146E+01 0.212277E+01 0.209439E+01 0.208844E+01 0.212201E+01
 0.212450E+01 0.212316E+01 0.212407E+01 0.212382E+01 0.212789E+01
 0.212927E+01 0.212922E+01 0.212677E+01 0.213220E+01 0.212977E+01
 0.213096E+01 0.213163E+01 0.213257E+01 0.213612E+01 0.213547E+01
 0.213881E+01 0.213910E+01 0.213895E+01 0.213933E+01 0.214161E+01
 0.213854E+01 0.214214E+01 0.214212E+01 0.214412E+01 0.214877E+01
 0.214549E+01 0.214881E+01 0.214361E+01 0.215123E+01 0.214542E+01
 0.217231E+01 0.218722E+01 0.222828E+01 0.220475E+01 0.226919E+01
 0.234642E+01 0.224598E+01 0.216049E+01 0.225555E+01 0.246202E+01
 0.263157E+01 0.257017E+01 0.231107E+01 0.233413E+01 0.243483E+01
 0.248291E+01 0.227313E+01 0.206324E+01 0.200741E+01 0.197039E+01
 0.203740E+01 0.216767E+01 0.237048E+01 0.263761E+01 0.294482E+01
 0.312117E+01 0.285127E+01 0.284226E+01 0.294826E+01 0.298010E+01
 0.323003E+01 0.344086E+01 0.356291E+01 0.362018E+01 0.370239E+01
 0.381323E+01 0.397536E+01 0.399312E+01 0.400031E+01 0.367626E+01
 0.306735E+01 0.248249E+01 0.197040E+01 0.158864E+01 0.127782E+01
 0.100593E+01 0.787935E+00 0.627269E+00 0.509958E+00 0.421306E+00
 0.351278E+00 0.294539E+00 0.247757E+00 0.208878E+00 0.176647E+00
 0.149852E+00 0.127431E+00 0.108848E+00
# Radius number    42
